system,ucl_id,operator_intid,operator_altid,operator_name,notes,initial_bikes,initial_size,curr_bikes,curr_size,created_dt,updated_dt,updated_dt_nonzerobikes,operator_status,operator_installflag,operator_lockflag,operator_tempflag,geometry
london,817,817,817,"Riverlight South, Nine Elms",NA,1,26,21,26,2016-06-03T11:22:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.138212, 51.481335)"
london,818,818,818,"One Tower Bridge, Bermondsey",NA,3,13,0,0,2016-05-19T15:22:01Z,2019-06-30T21:32:02Z,2019-06-30 21:08:05,NA,1,0,0,"c(-0.078656, 51.503128)"
london,819,819,819,"Belvedere Road 2, South Bank",NA,8,38,3,38,2016-12-19T19:36:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.114842, 51.50621)"
london,820,820,820,"Victory Place, Walworth",NA,2,24,0,24,2017-05-19T15:36:01Z,2019-09-04T15:26:02Z,2019-09-04 13:24:03,NA,1,0,0,"c(-0.091938, 51.492807)"
london,821,821,821,Battersea Power Station,NA,0,0,2,27,2017-01-31T09:24:01Z,2017-02-02T14:00:02Z,2017-02-02 14:00:02,NA,1,0,0,"c(-0.147715, 51.483507)"
london,823,823,823,LSP1,NA,0,0,0,0,2017-05-26T09:04:02Z,2017-05-26T11:56:03Z,NULL,NA,0,0,0,"c(-0.111588, 51.532246)"
london,826,826,826,"Allington street, Off Victoria Street, Westminster",NA,10,28,11,28,2018-01-29T11:48:02Z,2018-02-01T14:00:02Z,2018-02-01 14:00:02,NA,1,0,0,"c(-0.142943, 51.496863)"
london,827,827,827,"Cranmer Road, Lambeth",NA,0,0,1,1,2018-01-11T17:28:03Z,2018-01-12T09:52:02Z,2018-01-12 09:52:02,NA,0,0,0,"c(-0.111472, 51.479601)"
london,828,828,828,"Normandy Road, Lambeth",NA,0,0,0,0,2018-01-15T11:42:02Z,2018-01-16T16:40:02Z,NULL,NA,0,0,0,"c(-0.112581, 51.473874)"
london,829,829,829,"Wynne Road, Stockwell",NA,1,10,12,25,2018-02-01T16:00:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.112687, 51.469217)"
london,830,830,830,"Sidney Road, Lambeth",NA,0,0,0,0,2018-01-16T14:40:02Z,2018-01-16T16:42:02Z,NULL,NA,0,0,0,"c(-0.119023, 51.469202)"
london,831,831,831,"St John's Crescent, Brixton",NA,0,25,13,25,2018-02-07T13:16:03Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.11318, 51.466232)"
london,832,0,0,"Ferndale Road, Brixton",NA,10,30,11,30,2019-08-05T14:34:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.115782, 51.464019)"
london,833,833,833,"Saltoun Road, Brixton",NA,0,42,12,42,2018-02-10T12:12:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.115375, 51.460232)"
london,834,0,0,"Gas Holders, Battersea Park",NA,0,26,9,26,2019-01-21T10:12:04Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.147857, 51.477966)"
london,835,0,0,"Farringdon Street, Holborn",NA,5,25,25,25,2018-10-18T12:04:03Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.104948, 51.516785)"
london,836,0,0,"York Way, Kings Cross",NA,1,24,3,24,2018-09-06T11:58:04Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.125441, 51.541596)"
london,838,0,0,"Fore Street Avenue, Guildhall",NA,2,25,19,25,2018-10-11T11:10:05Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.091402, 51.518093)"
london,839,0,0,"Sea Containers, South Bank",NA,3,30,14,30,2018-12-13T11:58:04Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.106824, 51.508033)"
